text,sentiment,url
"Orson Bean, the witty actor and comedian, was hit and killed by a car in Los Angeles, authorities said. He was 91, the AP reports. The Los Angeles County coroner's office confirmed Bean's Friday night death, saying it was being investigated as a ""traffic-related"" fatality. The coroner's office provided the location where Bean was found, which matched reports from local news outlets. A man was walking in the Venice neighborhood when he was clipped by a vehicle and fell, Los Angeles Police Department Capt. Brian Wendling initially told local stations. A second driver then struck him in what police say was the fatal collision. Both drivers remained on the scene. Police were investigating and didn't identify the pedestrian to local outlets, which named Bean based on eyewitness accounts.Bean enlivened such TV game shows as To Tell the Truth and played a crotchety merchant on Dr. Quinn, Medicine Woman. He appeared in a number of films—notably, Anatomy of a Murder and Being John Malkovich—and starred in several top Broadway productions. His career also took unexpected turns: He was blacklisted during the Cold War ""because I had a cute communist girlfriend,"" he once said, took time off in the 1970s to live a hippie lifestyle in Australia, and later became a conservative commentator on Breitbart. Born in Burlington, Vermont, in 1928 as Dallas Frederick Burrows, he never lost the Yankee accent that proved a perfect complement to the dry, laconic storytelling that established him as popular humorist. He had picked the stage name Orson Bean ""because it sounded funny.""(Read more celebrity death stories.)",neg,"https://www.newser.com/story/286695/multiple-vehicles-take-life-of-veteran-actor.html
"
"The endangered female gray wolf known as OR-54 is dead, and with it her 8,700-mile fruitless journey for a mate. The Sacramento Bee reports Oregon wildlife biologists got a GPS-tracking collar on her in October 2017, and her ""incredible journey"" has been closely watched since. She entered California in late January 2018 and subsequently traveled around the state, touched part of Nevada, and twice returned to Oregon. Per December data, she had traveled at least 8,712 miles since she first left Oregon; that's an average of 13 per day. OR-54's other claim to fame: She was sired by OR-7, famous for becoming the first wild wolf in California in 88 years.Her remains were found Wednesday in Shasta County, California; a death investigation will be conducted. The Bee notes that GPS data indicated she came in close contact with another worn by a member of the California Lassen Pack, but she resumed her solo journey just a few hours later. In a news release, the California Department of Fish and Wildlife offered a reminder to the public ""that killing a wolf is a potential crime and subject to serious penalties including imprisonment."" The AP notes the potential penalties also include a fine of up to $100,000. While it's unclear whether OR-54 died from natural or accidental causes or at the hands of a human, the wolf did raise the ire of some: She's believed to have killed a handful of livestock in Plumas County. (Read more gray wolf stories.)",neg,"https://www.newser.com/story/286665/8700-mile-journey-for-a-mate-ends-in-death.html
"
"A ""Good Samaritan"" who accidentally killed his neighbor with a crossbow while trying to protect him from a pit bull attack will not face charges, authorities in Massachusetts say. Police say they found the body of Joshua Jadusingh, 27, after they shot two aggressive pit bulls at a home in Adams on Wednesday, Newsweek reports. A child in the apartment was unharmed. Investigators say that after hearing cries for help, the neighbor entered the apartment and fired the crossbow from the bottom of the stairs at the two dogs as they tried to attack Jadusingh, their owner, at the top. The neighbor's crossbow bolt hit one of the dogs in the scruff of the neck before going through a door and fatally injuring Jadusingh, who had barricaded himself in a room.Berkshire County District Attorney Andrea Harrington says the neighbor went to the apartment carrying his legally owned crossbow after hearing somebody ""screaming for help, saying 'please, shoot the dogs,'"" WAMC reports. She says the neighbor is distraught. ""He was actually quite good friends with his neighbor, and he knew that there was a child in the home, and it was a really, really difficult and stressful situation for him to be in and I think he did his best under the circumstances,"" she says. Harrington says the two dogs, which had a ""history of aggression"" and were usually kept in separate cages, were shot at the scene after they tried to attack officers. (Read more pit bull stories.)",neg,"https://www.newser.com/story/286617/good-samaritan-kills-neighbor-with-crossbow.html
"
"Four young people who police say were fatally shot in an apartment in Indianapolis were killed in a targeted attack apparently ""fueled by senseless violence,"" the city’s mayor said Thursday. Officers were sent to an apartment complex about 10:30pm Wednesday, the AP reports. Inside the apartment, officers found three men and one woman dead from apparent gunshots, police said. The Marion County Coroner's office identified the three slain men as Marcel Wills, 20, Braxton Ford, 21, and Jalen Roberts, 19; and the woman as 21-year-old Kimari Hunt. Police have made no arrests in the killings.""We do not believe this was a random incident. We believe this was definitely a targeted incident,"" the deputy police chief said. A robbery may have preceded the killings, he said. Police Chief Randal Taylor said the department is ""heartbroken for the families"" but is focused on finding whoever is responsible. ""There’s answers out there. There’s people who know,” Taylor said. Mayor Joe Hogsett decried the killings as an ""incredible tragedy, one fueled by senseless violence."" The mayor added: ""In the blink of an eye four young lives have been lost—victims of a cycle of pain and hopelessness that has become all too common in our city and other urban areas across the country. This is not acceptable. This is not who we are as a city. This is not normal.""(Read more homicide stories.)",neg,"https://www.newser.com/story/286633/senseless-violence-ended-4-lives-mayor-says.html
"
"The bodies of a young couple who hadn't been seen since Jan. 29 have been found near a Southern California hiking trail. Officials say the bodies of Paul Arthur Stockwell Jr., 29, and his girlfriend, Ria Gabriella Williams, 27, were found around 1:30pm Monday. Deputies who were looking for the two had discovered Williams' vehicle earlier Monday in the parking lot off of the Cougar Crest Trail in Fawnskin, near Big Bear Lake, per a San Bernardino County Sheriff's Department release cited by KTLA. The bodies were found about a half-mile into the forest.Williams was last seen on Jan. 29 while in the Big Bear area with Stockwell; a co-worker reported her missing when she didn't come to work two days later. Stockwell's father reported him missing that same day. The Los Angeles Times notes it's not clear how long Williams' car had been sitting in the parking lot. Per People, the Cougar Crest Trail is considered a ""moderate"" hike, with the first mile deemed a ""gentle uphill climb."" Autopsies are being conducted, and homicide detectives are investigating. (Read more missing persons stories.)",neg,"https://www.newser.com/story/286580/young-couple-missing-for-days-found-dead-in-california-forest.html
"
"Officials at the US embassy in India are ""deeply disturbed"" by a new allegation—the rape of a 5-year-old girl on embassy grounds in New Delhi on Saturday, reports CBS News. Police have arrested a suspect, a 25-year-old man who lives in the area of the embassy compound that houses local embassy workers. He doesn't work at the embassy himself, but his father does, reports the BBC. Police say the victim, the daughter of a member of the housekeeping staff, is his neighbor, and he is accused of luring her to his residence using cell phone games before the assault. ""The suspect didn't even expect that the girl would inform her parents or that anyone would approach the police,"" a police officer tells the Hindustan Times.The girl told her mother, who went to authorities on Sunday; doctors confirmed the girl had been raped. The BBC notes that India introduced the death penalty for child rapists in 2018 thanks in part to a jarring stat—one out of four rape victims is a child. The assault also comes amid the backdrop of a succession of high-profile rape cases in recent years that have galvanized Indian activists calling for reform. (The assault of a young woman on a moving bus in 2012 made international headlines.)",neg,"https://www.newser.com/story/286597/cops-5-year-old-girl-is-raped-on-us-embassy-grounds.html
"
"An Air Force veteran who'd worked for the Florida Highway Patrol for nearly two decades was shot dead Wednesday morning while assisting a driver on a stretch of highway near Palm City in Martin County. The Florida Department of Highway Safety and Motor Vehicles announced that Joseph Bullock, 42, was ""fatally wounded in the line of duty"" while helping a motorist on Interstate 95, TCPalm.com reports. FHP Director Col. Gene Spaulding says Bullock had been with the motorist near the I-95 rest area for a few minutes before the shooting, which took place around 10:15am, per Fox News. Although an earlier FHP release had stated the shooter took his own life after gunning down Bullock, Spaulding now says the suspect was shot and killed by a Riviera Beach officer who was passing by, per WCTV. Police haven't yet speculated about a motive.Spaulding notes potential perils for police officers along highways like this. ""People don't realize when you approach a car, even a disabled vehicle or a car on a traffic stop, you are worried about not only what is inside that car and what danger is waiting for you, you are also worried about the 80,000-pound tractor-trailers that are barreling down the highway behind you,"" he says, adding that Bullock is the 49th Florida trooper in the agency's history to die on the job. ""The entire Florida Highway Patrol and FLHSMV family mourns today for the loss of one of our own,"" the FLHSMV posted online Wednesday. ""Please keep his family and his team members in your prayers."" Spaulding says Bullock is survived by his parents and two sisters. (Read more police shooting stories.)",neg,"https://www.newser.com/story/286599/florida-trooper-shot-dead-while-helping-motorist.html
"
"Jamie Maynard has been clean for three years, a feat she credits in part to having gone to prison, where she got off heroin. But in a lengthy piece for the New Yorker, Paige Williams makes the case that she should have never been behind bars. The Ohio woman was charged in August 2015 with involuntary manslaughter, trafficking, and ""corrupting another with drugs""—over some heroin she gave a friend named Courtney Penix. Facing as much as 20 years, Maynard pleaded guilty and was sentenced to 4 years, 11 months. Her case is at the center of Williams' look at the surge in overdose-homicide prosecutions, which are ostensibly meant to scoop up big traffickers and repeat offenders but much more often target people like Maynard: friends, family, or partners who aren't profiting from their role but are simply fellow users.Maynard herself got hooked on drugs while working as a licensed blackjack dealer at the Hollywood Casino. The pay and benefits were good, but the repetitive nature of the work caused an old rotator-cuff injury to flare up. She started taking black-market opioids for the pain but transitioned to the much-cheaper heroin when her habit hit $600 a week. ""A dabbler uses to get high; a person with an addiction uses to stay well,"" writes Williams, and the bulk of the texts Penix sent the then-26-year-old Maynard were along those lines: The 24-year-old Penix generally needed Xanax, Suboxone, or heroin, stat, to avoid an unbearable withdrawal. On April 27, 2015, Maynard grabbed the heroin Penix had requested when she was at her dealer's and met her in the Walmart parking lot. Hours later Maynard got this text from Penix's number: ""Courtney has passed away from an overdose."" (Read Williams' piece in full here for much more on Maynard's case and the politics of these types of cases.)",neg,"https://www.newser.com/story/286567/she-was-a-user-helping-a-friend-went-to-prison-for-it.html
"
"A man who might have been the biggest male movie star since World War II died on Wednesday. His name was Kirk Douglas. ""It is with tremendous sadness that my brothers and I announce that Kirk Douglas left us today at the age of 103,"" his son Michael Douglas wrote on Instagram, per the Hollywood Reporter. The actor known for his dimples and fierce gaze acted in a wide range of films, from The Bad and the Beautiful to Champion to Lust for Life and Paths of Glory. The three-time Oscar nominee (and recipient of an honorary Oscar in 1996) is also cherished in Hollywood for breaking the 1950s blacklist by crediting Dalton Trumbo for his screenplay on Spartacus, in which Douglas starred. He was also a political activist, family man, and charity benefactor, notes Variety.His intense ambition was rooted in family. Born to Russian Jewish immigrants in Amsterdam, NY, Douglas was the poor son of a ragman. He rose up by putting himself through university, served in the Navy, and returned to civilian life to act on Broadway and, soon after, in Hollywood. A rebel with strong opinions—and a reputation for being difficult—he started his own film company and made his own films. He was married twice and had four sons, who all went into the movie business. A 1996 stroke nearly led him to suicide, but he fought on. And on the big screen, he's always a giant: ""To me, acting is creating an illusion, showing tremendous discipline, not losing yourself in the character that you're portraying,"" he once wrote, per the New York Times. ""The actor never gets lost in the character he's playing; the audience does."" (Read more obituary stories.)",neg,"https://www.newser.com/story/286583/kirk-douglas-is-dead-at-103.html
"
"Stowed away in 18 boxes in a ship that arrived at the Miami Port of Entry Jan. 24: About 1,400 pounds of shark fins, worth as much as $1 million. Officials say the dried fins were hidden among other ""non-protected"" and ""non-regulated"" species, the Miami Herald reports. ""The goal of this seizure is to protect these species while deterring trackers from using US ports as viable routes in the illegal shark fin trade,"" says a spokesperson for the US Fish and Wildlife Service.The investigation is ongoing, and no arrests have yet been made, but officials say the boxes are believed to have come from South America and were likely headed to Asia. Smugglers kill tens of millions of sharks each year to take their fins, which are often turned into the Chinese delicacy, shark fin soup, Fox News reports. The US made shark finning illegal in 2000. (Read more shark fin stories.)",neg,"https://www.newser.com/story/286530/shark-fins-worth-up-to-1m-seized-in-florida.html
"
"Gene Reynolds, the Emmy Award-winning producer who helped create the TV series MASH and Lou Grant, served twice as the president of the Directors Guild of America, and produced or directed dozens of other shows, has died. Reynolds' niece confirms to CNN that her uncle died of heart failure Monday at the age of 96 in a hospital in Burbank, Calif. Per Deadline, Reynolds started working for the small screen in the late '50s, writing for the NBC Western Tales of Wells Fargo. Soon he was directing series such as Leave It to Beaver, The Munsters, The Andy Griffith Show, and My Three Sons, and he started producing in the '60s for such shows as Hogan's Heroes, F Troop, and The Ghost and Mrs. Muir.But it was MASH, created with Larry Gelbart based on the 1970 movie of the same name, that really put Reynolds on the map. The CBS series debuted in 1972 and ran through 1983; the series finale that year remains the most-watched TV series episode ever. ""In directing, I'm always looking for the little humane touch—something that is real,"" he said in a 2000 interview with the Television Academy Foundation. ""It could be a hand on the shoulder. It could be just an extra lingering look. ... And that goes with comedy or drama."" Reynolds is survived by his wife, Ann Sweeny, who had a small role in MASH, and their son, Andrew. Reynolds talks about his work on MASH here, including the casting of ""Hawkeye"" Pierce, played on the TV show by Alan Alda. (Read more obituary stories.)",neg,"https://www.newser.com/story/286542/man-who-created-hawkeye-pierce-dies-at-96.html
"
"The search for an 11-year-old boy reported missing a week ago in Colorado Springs is intensifying, with surveillance video seeming to contradict the initial version of events offered by his stepmother. Leticia Stauch reported Gannon Stauch missing on Jan. 27, telling authorities he had left his home in the Lorson Ranch neighborhood between 3:15pm and 4:15pm to meet a friend, according to the El Paso County Sheriff's Department. But neighbor Roderrick Drayton says his security camera recorded Stauch and Gannon leaving the home in a red pickup truck at 10:13am that day, and Stauch returning alone some four hours later, per ABC News. Drayton adds he showed the video to Gannon's father, Albert, on Sunday. ""He just broke down crying and said, 'She lied. She lied about the time. He didn’t go to a friend's house,'"" he says.A rep for the sheriff’s office says the video is ""just one piece in a very, very, very large puzzle."" There have been more than 180 tips, per the Denver Post. Meanwhile, Stauch says she's received death threats. ""I took care of Gannon for the last two years in our home because his mother didn't want to do it. And I would never, ever, ever hurt this child,"" she tells KKTV. She says she took Gannon on a hike, then to lunch, but can't comment on what followed. She also says she was denied an attorney in a police interview. Authorities are searching in Lorson Ranch and an area 10 miles away. But a winter storm may prove a complication. Gannon's mother also says the boy—born at 1 pound, six ounces, with a 10% chance of survival—needs special medication, per ABC. ""Please have hope with me,"" Landen Hoitt tells KKTV. ""Bring my baby home."" (Read more missing child stories.)",neg,"https://www.newser.com/story/286554/stepmom-of-missing-boy-gets-defensive-i-wouldnt-hurt-him.html
"
"Macy's says it is closing 125 of its least productive stores and cutting 2,000 corporate jobs as the struggling department store tries to reinvent itself in the age of online shopping, the AP reports. The store closures represent about one fifth of Macy's current total. The stores, which include about 30 that are in the process of closing, account for $1.4 billion in annual sales. Macy's didn't specify how many jobs would be lost at the shuttered stores. The corporate jobs will be shed as Macy's closes its offices in Cincinnati and San Francisco, leaving New York as its sole corporate headquarters. Macy's is also testing a new store format that's located at a strip center, instead of a mall. The moves announced Tuesday come ahead of Macy's annual investor meeting where CEO Jeff Gennette is expected to unveil a three-year reinvention plan. (Read more Macy's stories.)",neg,"https://www.newser.com/story/286535/macys-closing-125-stores.html
"
"A double tragedy in Tempe, Arizona, where a man woke up after working a late shift to find his wife and newborn son dead downstairs. The body of Larinique Meadows, 38, was on top of 4-month-old Denari Meadows; authorities believe the mother suffered a fatal heart attack and collapsed on her baby, suffocating him. ""It is a very, very tragic incident,"" a detective with the Tempe Police Department says, per AZFamily.com. Meadows' husband, who had last seen his wife and son around 11am Saturday before going to sleep, called police around 5pm that same day.Larinique Meadows had been researching chest pain on her phone at the time of her death; there were no signs of foul play nor any trauma to the infant's body, the Arizona Republic reports. The Maricopa County Medical Examiner will determine the official causes of death. It's not clear whether Meadows had any prior medical conditions. ""Father seems to be very hardworking,"" the detective says. ""Trying to provide for his family. Works nights. Ran some errands that morning for the family—specifically for the baby—so it's just a very tragic situation and we mourn for them."" (In a similarly devastating story, a baby choked to death after his mom died while feeding him.)",neg,"https://www.newser.com/story/286527/mom-dies-of-heart-attack-suffocates-baby-in-her-collapse.html
"
"Oklahoma's Max Townsend lost his 29-year-old son in a car accident on Sunday. A day later, police say he plowed his pickup into a group of teenage runners, and two of the teens have since died, reports ABC News. Townsend is in custody and suspected of drunk driving as the investigation continues. Coverage:Hit-and-run: Police in Moore, Oklahoma, say Townsend, 57, drove into six members of Moore High School's cross-country team who were out for a practice run about 3:30pm Monday. Police say Townsend, who showed ""signs of impairment"" in a field sobriety test, left the scene of the accident and was caught about three blocks away. Police say he also hit two parked cars, a mailbox, and drove over multiple front lawns, reports KFOR.Police in Moore, Oklahoma, say Townsend, 57, drove into six members of Moore High School's cross-country team who were out for a practice run about 3:30pm Monday. Police say Townsend, who showed ""signs of impairment"" in a field sobriety test, left the scene of the accident and was caught about three blocks away. Police say he also hit two parked cars, a mailbox, and drove over multiple front lawns, reports KFOR. Victims: Senior Rachel Freeman was pronounced dead at the scene, and sophomore Yuridia Martinez died Tuesday. One student who suffered a broken leg and broken ankle was released from the hospital Monday, and the other three teens remain hospitalized. One of them is in critical condition. The school district says the teens were running on the sidewalk when hit, reports the Oklahoman.",neg,"https://www.newser.com/story/286504/driver-kills-high-school-runner-a-day-after-sons-death-cops.html
"
"Shannen Doherty delivered somber news on Tuesday. The actress who announced she was in remission from breast cancer in 2017 revealed to ABC News that she is now in stage 4. ""My cancer came back,"" said Doherty, who was first diagnosed with the disease in 2015. ""I don't think I've processed it,"" the 48-year-old said of the 2019 relapse. ""It's so weird for me to be diagnosed and then somebody who was, you know, seemingly healthy to go first,"" she said, referring to former 90210 co-star Luke Perry, who died of a stroke last year. ""It was really, like, shocking."" She said she filmed a reboot of 90210 without revealing her diagnosis, believing it was ""the least I could do to honor him,"" per E! News.She also wanted to prove ""people with stage four can work, too,"" she said. ""Like, you know, our life doesn't end the minute we get that diagnosis."" Still, there were moments during 16-hour shifts on set that she thought she'd have to call it quits. But Brian Austin Green, who knew of her diagnosis, helped push her through. ""Prior to shooting he would always call me and say, 'Listen, you know, whatever happens, I have your back,'"" she said. ""I definitely have days where I say, ‘Why me?"" she added. ""And then I go, 'Well why not me? Who else? Who else beside me deserves this?' None of us do."" She said she'd decided to speak out because the diagnosis might’ve been revealed in a lawsuit brought against State Farm in a dispute over homeowner's insurance. (Another high-profile figure, Rush Limbaugh, announced a cancer diagnosis this week.)",neg,"https://www.newser.com/story/286519/shannen-doherty-my-cancer-came-back.html
"
"There’s a ""quiet apocalypse"" happening among insect populations around the world, and fireflies may soon be the next to see their lights dimmed for good. New research out of Tufts University published in the journal BioScience warns that the world’s 2,000 or so species of the bioluminescent beetles—also called lightning bugs in some parts—are in danger of extinction. To figure out what’s putting fireflies at risk, researchers distributed a survey to entomology experts well versed in firefly behavior, ecology, and conservation, asking for their opinions on what firefly populations should be worried about. The top three threats that emerged: pesticides, habitat loss, and pollution from artificial lights such as street lights, commercial signs, and sky glow.Habitat loss was deemed the biggest threat by the 50 or so respondents. ""Some species get hit especially hard by habitat loss because they need specific conditions to complete their life cycle,"" study lead author Sara Lewis says in a release. Artificial light, meanwhile, which CNN notes has grown exponentially over the past century, is considered to be the biggest buzzkill when it comes to courtship. ""In addition to disrupting natural biorhythms—including our own—light pollution really messes up firefly mating rituals,"" study co-author Avalon Owens adds in the release. What's known as ""firefly tourism"" (where people converge to admire the fireflies) is also hastening their demise, as habitats and the bugs themselves get literally squashed. The researchers hope their work will raise awareness of the issue. ""We want to keep fireflies lighting up our nights for a long, long time,"" co-author Sonny Wong tells CNN. (Read more discoveries stories.)",neg,"https://www.newser.com/story/286485/fireflies-may-soon-go-dark-due-to-a-big-triple-threat.html
"
"Annie Sandifer was 26 weeks pregnant with her sixth child when a bullet from a drive-by shooting struck her early Saturday. The Milwaukee woman, variously reported as 33 or 35, didn't survive—but her baby, delivered via emergency C-section, did. ""She had kids to go home to. She had a whole family,"" Sandifer's aunt and best friend tells the Milwaukee Journal Sentinel. Sandifer was on a party bus parked outside Gene's Supper Club, a popular nightspot, when five to six rounds were fired from the sunroof of a car driving by. The bus drove Sandifer to a nearby hospital, where her baby is currently in stable condition. Relatives tell WISN he weighed 3 pounds and is named Tyrese.""I'm trying to get all my kids to move out of here because it's just not safe,"" Sandifer's father tells CBS 58. But a cousin tells the Journal Sentinel that the family had been so far shielded from gun violence in the city: ""We're used to cancer and all that, but we're not used to gunshots."" Those who live around Gene's have long criticized the disruptive crowds it draws. ""This is just an ongoing thing. It's out of control,"" says one resident, who heard the gunshots that killed Sandifer. Relatives say they believe Sandifer, who was celebrating a family event at the time, was an unintended victim and wasn't targeted. There are no suspects yet, but police say the vehicle from which the shots were fired was a silver four-door sedan. Anyone with information is asked to contact police. ""Everyone's going through a hard time right now,"" another cousin tells CBS 58. ""Especially her husband."" (Read more Milwaukee stories.)",neg,"https://www.newser.com/story/286459/drive-by-shooting-kills-pregnant-woman-but-not-her-baby.html
"
"A 12-year-old girl died this week in southern Egypt after her parents brought her to a doctor who performed female genital mutilation, a criminal practice that remains widespread in the region, according to a judicial statement. The girl's death in the province of Assiut prompted Egypt's public prosecutor to order the arrests of her parents and the physician who preformed the procedure, the AP reports. Since the mid-1990s, Egypt has been battling the centuries-old practice, which is misguidedly believed to control women's sexuality. In 2008, a law banning the cutting of female genitalia was passed despite strong opposition from conservative voices. But a 2015 government survey found that 87% percent of all Egyptian women between 15 and 49 years old have been circumcised.""Many more Egyptian girls will be forced to undergo the procedure, and many of them will die—as long as there is no clear strategy from the state and a true criminalization of the practice,"" Amel Fahmy, managing director of Tadwein Gender Research Center, said Friday. In 2016, the Egyptian law was changed to redefine FGM from a misdemeanor to a felony, which draws tougher sentences and punishments. But women's rights advocates argue the law still contains loopholes. In 2016, a criminal court sentenced two doctors and the mother of a 17-year-old who died after FGM to only a one-year suspended sentence each, a verdict that drew sharp criticism from activists. ""Judges themselves are not convinced that female circumcision is a crime that should be punished,"" said a human rights lawyer.(Read more female genital mutilation stories.)",neg,"https://www.newser.com/story/286346/parents-doctor-arrested-in-genital-mutilation-death.html
"
"The body of a renowned butterfly expert in Mexico was found in a rainwater tank Wednesday—and few people think he got in there by himself. Homero Gomez, 50, was the manager of a butterfly sanctuary in Michoacan state, which has been wracked by cartel violence, the New York Times reports. He was reported missing on Jan. 14 and relatives say he had been receiving death threats from a gang, reports the BBC. His body was found in the town of Ocampo not far from where he was last seen. Prosecutors said last week that 53 police officers—the entire police forces of Ocampo and the nearby town of Angangueo—had been detained for questioning regarding the disappearance.The mountain forests of Michoacan are a key overwintering site for monarch butterflies, which travel to Mexico from the US and Canada every year in a round-trip that can involve several generations of butterflies traveling up to 6,000 miles. Gomez was a devoted campaigner for the protection of monarch butterflies and their habitat, which is threatened by illegal logging. The El Rosario sanctuary he managed opened in November. Mayte Cardona at the Human Rights State Commission of Michoacan tells Reuters that Gomez ""was probably hurting the interests of people illegally logging in the area."" Authorities have not determined a cause of death. (Read more Mexico stories.)",neg,"https://www.newser.com/story/286273/body-of-mexico-butterfly-activist-found-in-water-tank.html
"
"""There aren't enough words to describe our pain right now,"" Vanessa Bryant said in her first public remarks since the helicopter crash that killed husband Kobe Bryant and their 13-year-old daughter Gianna Sunday. In an Instagram post, Bryant said she and her surviving three daughters want to ""thank the millions of people who’ve shown support and love during this horrific time,"" NBC reports. ""We are completely devastated by the sudden loss of my adoring husband, Kobe—the amazing father of our children; and my beautiful, sweet Gianna—a loving, thoughtful, and wonderful daughter,"" she wrote.Gianna, she wrote, was an ""amazing sister"" to 17-year-old Natalia, 3-year-old Bianka, and Capri, who was born in June last year. Vanessa, who married Kobe in 2001, when she was 18 and he was 22, said she takes ""comfort in knowing that Kobe and Gigi both knew that they were so deeply loved,"" People reports. ""I'm not sure what our lives hold beyond today, and it’s impossible to imagine life without them,"" she wrote. ""But we wake up each day, trying to keep pushing because Kobe, and our baby girl, Gigi, are shining on us to light the way, She also announced the creation of the MambaOnThree Fund to support loved ones of the other seven people killed in the crash. (Read more Kobe Bryant stories.)",neg,"https://www.newser.com/story/286269/vanessa-bryant-breaks-silence-with-instagram-post.html
"
"Kobe Bryant's widow has issued her first public acknowledgement of his death without saying a word. Vanessa Bryant posted a new profile photo Wednesday on her Instagram account—of Kobe embracing their 13-year-old daughter Gianna, who also died in a helicopter crash in the Los Angeles area Sunday morning, CNN reports. Seven others perished in the accident that inspired a public outpouring of grief and headlines around the world. Vanessa still hasn't spoken to the media, but made her Instagram page public Wednesday after it went private in the wake of the crash. In related news:Drone video : Newly released drone video shows the crash wreckage strewn across a hillside in Calabasas, Calif., USA Today reports. The National Transportation Safety Board footage covers the length of two football fields. ""It was a pretty devastating accident scene,"" says an NTSB member.: Newly released drone video shows the crash wreckage strewn across a hillside in Calabasas, Calif., USA Today reports. The National Transportation Safety Board footage covers the length of two football fields. ""It was a pretty devastating accident scene,"" says an NTSB member. Surveillance cam : A woman who lives near the accident scene says her Google Nest camera caught audio of the crash. ""We heard a sputter coming through and then a boom,"" she tells KABC—which took down the video, but the New York Post has it.: A woman who lives near the accident scene says her Google Nest camera caught audio of the crash. ""We heard a sputter coming through and then a boom,"" she tells KABC—which took down the video, but the New York Post has it. Great memory : Steve Kerr is among those commenting on his favorite Kobe Bryant memories, NBC Sports reports. Kerr recalls a 2010 Los Angeles Lakers-Phoenix Suns game when Kerr was general manager in Phoenix. ""Kobe hit a series of impossible shots right in front of the Phoenix bench"" and slapped Suns coach Alvin Gentry on the behind twice, Kerr tells the SVPod podcast. ""Anybody else, Alvin would have been ready to fight. But at that point, you just tip your cap."" (See one of the shots here.): Steve Kerr is among those commenting on his favorite Kobe Bryant memories, NBC Sports reports. Kerr recalls a 2010 Los Angeles Lakers-Phoenix Suns game when Kerr was general manager in Phoenix. ""Kobe hit a series of impossible shots right in front of the Phoenix bench"" and slapped Suns coach Alvin Gentry on the behind twice, Kerr tells the SVPod podcast. ""Anybody else, Alvin would have been ready to fight. But at that point, you just tip your cap."" (See one of the shots here.) Kobe's parents: People recalls Kobe's tumultuous relationship with his parents, which involved a lawsuit over memorabilia and Bryant publicly criticizing them. ""I say, 'I'm going to buy you a very nice home,' and the response is, 'That's not good enough?' Then you’re selling my [stuff]?"" he told ESPN in 2016. But the father and son were recently seen embracing at a basketball camp, so things might have improved: ""You know how they loved each other from how they looked at each other, how they smiled,"" former coach Wayne Slappy tells the Daily Mail.(Read more Kobe Bryant stories.)",neg,"https://www.newser.com/story/286260/drone-footage-shows-kobe-crash-scene.html
"
"A woman and her five children were among the eight people who died in a dock fire at a north Alabama marina, authorities and relatives said, per the AP. Grace Annette Watson Miles, 40, was killed in the blaze early Monday, along with Dezli Nicole Miles, 7; Kesston Damien Miles, 9; Traydon Dominic Miles, 10; Bryli Long, 16; and Christopher Zane Long, 19, Jackson County Emergency Management Director Paul Smith told a news conference Wednesday. Witnesses and relatives said the woman's husband, Joe Miles, was rescued from the water with burns. Miles and others helped the woman and her children get off the flaming dock on to a boat that later caught fire, said survivor Tommy Jones. ""There was nothing we could do,"" Jones said.Smith said the other two victims included 54-year-old Yancey Roper, whom Jones identified as his brother, and Amanda Garrard Foster, 38. Foster's stepsister, Monica Pascale-Howard, told the the Clarion-Ledger that her father married Foster's mother, giving her a sister she never had. ""She was silly,"" Pascale-Howard said. ""She had the most outgoing personality."" Authorities said the victims were living in boats at a large dock at Jackson County Park Marina. Investigators are concentrating on a vessel still in the water as a possible cause of the fire, Smith told reporters. Many of the approximately 35 boats that burned were submerged in the water and mostly destroyed, making the salvage effort difficult. ""They're salvaging slowly. We're in no hurry,"" said Smith.(Read more fire stories.)",neg,"https://www.newser.com/story/286264/woman-her-5-kids-are-among-the-dead-in-dock-fire.html
"
"A homeowner in Marysville, Calif., called in a report of ""an unknown male inside his garage that did not belong there"" early Sunday morning, specifically sitting in a car parked in that garage. Police say the male in question had broken the passenger window and was ""filtering through"" the car. ""After further investigation it was determined [the man in question] starred in several movie’s (sic) and television series,"" per a press release—most notably 1992's The Mighty Ducks. Police arrested 41-year-old Shaun Weiss on charges of burglary and being under the influence of a controlled substance.Police say Weiss ""displayed symptoms of being under the influence of methamphetamine"" and was aware the car he was in wasn't his. Weiss played hockey goalie Greg Goldberg in the film, reports USA Today. Page Six has a photo of a young Weiss here. He was arrested in 2018 for public intoxication. (The mugshot from that arrest jolted fans.)",neg,"https://www.newser.com/story/286240/mighty-ducks-actor-found-in-california-mans-garage.html
"
